epoch;training_loss;validation_loss;difference;accuracy
1862;1.91994;1.93311;0.01317;0.37870
1863;1.91901;1.93313;0.01412;0.38120
1864;1.91979;1.93245;0.01266;0.37730
1865;1.92022;1.93342;0.01320;0.37880
1866;1.91930;1.93276;0.01346;0.37840
1867;1.92039;1.92955;0.00916;0.38050
1868;1.92038;1.93210;0.01172;0.37690
1869;1.92042;1.93183;0.01141;0.37680
1870;1.91905;1.93006;0.01101;0.38160
1871;1.92042;1.92830;0.00788;0.37660
1872;1.91961;1.93472;0.01511;0.38070
1873;1.91967;1.93163;0.01196;0.37940
1874;1.92014;1.93086;0.01072;0.38260
1875;1.92065;1.93261;0.01196;0.37590
1876;1.91958;1.93207;0.01249;0.37510
1877;1.91923;1.92783;0.00860;0.37900
1878;1.92195;1.93559;0.01365;0.37430
1879;1.91908;1.93162;0.01254;0.38000
1880;1.92106;1.92884;0.00778;0.37670
1881;1.91996;1.93056;0.01060;0.37620
1882;1.92123;1.93263;0.01139;0.37530
1883;1.91958;1.92939;0.00980;0.37840
1884;1.91986;1.93540;0.01553;0.38110
1885;1.91989;1.93188;0.01199;0.37680
1886;1.91963;1.93048;0.01085;0.38370
1887;1.92003;1.92817;0.00814;0.37790
1888;1.92063;1.92893;0.00830;0.37420
1889;1.92038;1.93350;0.01312;0.38170
1890;1.91925;1.93414;0.01489;0.37740
1891;1.91988;1.93068;0.01080;0.37720
1892;1.91984;1.93285;0.01302;0.37770
1893;1.92003;1.93443;0.01440;0.37510
1894;1.92190;1.93693;0.01503;0.38340
1895;1.92029;1.93056;0.01027;0.38000
1896;1.91893;1.93040;0.01147;0.37760
1897;1.91950;1.93073;0.01123;0.37990
1898;1.92068;1.93154;0.01085;0.37570
1899;1.91900;1.92897;0.00997;0.38230
1900;1.91934;1.93191;0.01256;0.38050
1901;1.91913;1.93198;0.01285;0.37650
1902;1.91851;1.93164;0.01313;0.37970
1903;1.91935;1.93045;0.01110;0.37490
1904;1.92190;1.93821;0.01631;0.38060
1905;1.91940;1.93477;0.01537;0.38130
1906;1.91981;1.92976;0.00995;0.38020
1907;1.91917;1.92828;0.00911;0.37510
1908;1.92051;1.93370;0.01319;0.37920
1909;1.91895;1.93060;0.01165;0.38330
1910;1.91972;1.93053;0.01081;0.38240
1911;1.92196;1.93024;0.00828;0.37300
1912;1.92133;1.93468;0.01334;0.37570
1913;1.92174;1.94031;0.01857;0.38060
1914;1.91970;1.93215;0.01245;0.38220
1915;1.92032;1.93162;0.01130;0.38210
1916;1.91966;1.92768;0.00802;0.38090
1917;1.91961;1.93238;0.01277;0.38020
1918;1.92009;1.93193;0.01184;0.37950
1919;1.92047;1.93084;0.01037;0.37880
1920;1.92280;1.92742;0.00462;0.36930
1921;1.91967;1.92861;0.00894;0.38030
1922;1.92146;1.93192;0.01046;0.38200
1923;1.92007;1.92689;0.00683;0.37770
1924;1.91898;1.93032;0.01134;0.37890
1925;1.91954;1.93176;0.01222;0.37510
1926;1.92013;1.93469;0.01456;0.37760
1927;1.92160;1.93111;0.00951;0.37610
1928;1.91979;1.93561;0.01583;0.38100
1929;1.92009;1.92928;0.00919;0.37810
1930;1.91923;1.92924;0.01001;0.37860
1931;1.91898;1.92873;0.00975;0.38180
1932;1.91964;1.93237;0.01273;0.38210
1933;1.91931;1.92972;0.01041;0.37960
1934;1.91958;1.93128;0.01169;0.37930
1935;1.92149;1.93461;0.01311;0.38230
1936;1.92105;1.93608;0.01503;0.37380
1937;1.92109;1.93440;0.01331;0.37750
1938;1.91958;1.93305;0.01347;0.38230
1939;1.91983;1.93609;0.01626;0.37610
1940;1.91962;1.93240;0.01279;0.37800
1941;1.92082;1.93810;0.01727;0.37680
1942;1.91977;1.92873;0.00896;0.37790
1943;1.92035;1.93245;0.01209;0.38220
1944;1.91970;1.92906;0.00936;0.37690
1945;1.91933;1.93127;0.01194;0.37880
1946;1.91922;1.93340;0.01418;0.37900
1947;1.91914;1.93192;0.01278;0.38290
1948;1.91921;1.93228;0.01307;0.37430
1949;1.92039;1.93589;0.01551;0.37680
1950;1.92190;1.93381;0.01191;0.37890
1951;1.91916;1.93273;0.01357;0.37710
1952;1.92472;1.93952;0.01480;0.37850
1953;1.91957;1.92828;0.00871;0.37890
1954;1.92041;1.93023;0.00982;0.37540
1955;1.92047;1.93162;0.01116;0.38300
1956;1.91950;1.93370;0.01420;0.37850
1957;1.92114;1.93168;0.01054;0.37600
1958;1.92008;1.93407;0.01399;0.37310
1959;1.91970;1.93143;0.01173;0.37930
1960;1.92031;1.93364;0.01334;0.38040
1961;1.91981;1.93062;0.01081;0.37850
1962;1.91899;1.93008;0.01109;0.38350
1963;1.91915;1.93337;0.01422;0.37560
1964;1.92117;1.92983;0.00866;0.38280
1965;1.92016;1.93580;0.01564;0.38160
1966;1.91928;1.93069;0.01141;0.37440
1967;1.91947;1.93639;0.01692;0.37790
1968;1.92024;1.92591;0.00567;0.37800
1969;1.91878;1.93005;0.01127;0.37790
1970;1.91937;1.93386;0.01449;0.38290
1971;1.92088;1.93366;0.01278;0.37800
1972;1.92021;1.93159;0.01138;0.37980
1973;1.91887;1.92910;0.01023;0.38220
1974;1.92061;1.92835;0.00774;0.37610
1975;1.92027;1.93194;0.01166;0.37990
1976;1.92024;1.93314;0.01290;0.37760
1977;1.91826;1.92875;0.01050;0.37920
1978;1.92099;1.93010;0.00911;0.38000
1979;1.91916;1.93056;0.01140;0.38060
1980;1.91988;1.93198;0.01210;0.38090
1981;1.91911;1.93012;0.01100;0.38210
1982;1.92080;1.93103;0.01024;0.37760
1983;1.92144;1.93591;0.01447;0.37930
1984;1.91923;1.93029;0.01106;0.38190
1985;1.91910;1.93215;0.01305;0.38130
1986;1.91988;1.93302;0.01314;0.38090
1987;1.91996;1.93009;0.01013;0.38050
1988;1.91917;1.93157;0.01240;0.38180
1989;1.91919;1.92832;0.00913;0.38250
1990;1.91959;1.93323;0.01364;0.38110
1991;1.91913;1.92962;0.01049;0.37730
1992;1.91867;1.93264;0.01396;0.37900
1993;1.91990;1.93243;0.01253;0.37820
1994;1.91889;1.93226;0.01337;0.37990
1995;1.91826;1.93103;0.01277;0.38190
1996;1.92052;1.92872;0.00820;0.37700
1997;1.92185;1.92767;0.00582;0.37690
1998;1.92086;1.93210;0.01124;0.37260
1999;1.92151;1.92971;0.00821;0.37420
2000;1.91942;1.93240;0.01299;0.38130
2001;1.92051;1.93447;0.01396;0.38010
2002;1.91899;1.93589;0.01690;0.38290
2003;1.92026;1.93505;0.01478;0.37750
