step;smooth_loss;loss
84301; 46.146144;40.765099
84401; 45.934479;43.944288
84501; 45.718532;41.293328
84601; 45.479074;36.282579
84701; 45.486257;40.545416
84801; 45.306613;38.791896
84901; 45.251074;47.634330
85001; 45.082673;44.172469
85101; 45.150771;35.988375
85201; 45.137973;52.568036
85301; 45.081695;41.406351
85401; 45.219828;44.491447
85501; 45.219155;49.615797
85601; 45.411016;46.486804
85701; 45.552373;55.444699
85801; 45.408420;37.858135
85901; 45.536040;52.435291
86001; 45.340041;38.769355
86101; 45.389115;45.074579
86201; 45.303669;33.683861
86301; 45.106741;47.156212
86401; 44.947905;51.009276
86501; 44.771805;43.387798
86601; 44.750567;40.177088
86701; 44.823046;37.632129
86801; 45.035320;45.422053
86901; 45.034984;39.180003
87001; 45.309151;46.641252
87101; 45.309929;48.483046
87201; 45.202008;55.210015
87301; 45.229418;49.132995
87401; 45.152188;42.827284
87501; 44.974736;57.409402
87601; 44.800188;52.305853
87701; 45.000115;55.398644
87801; 44.861028;56.920253
87901; 44.915659;46.140171
88001; 45.111890;36.527988
88101; 45.282093;56.075772
88201; 45.190182;45.574202
88301; 45.190451;35.550176
88401; 45.247438;57.381777
88501; 45.274937;44.625217
88601; 45.237381;38.002965
88701; 45.742666;42.967731
88801; 46.019655;42.627360
88901; 46.153072;35.422503
89001; 46.019425;48.297737
89101; 46.220866;52.247019
89201; 46.505316;60.482918
89301; 46.737090;57.674588
89401; 46.765807;50.371972
89501; 46.572102;41.420158
89601; 46.473457;35.493859
89701; 46.419540;35.951130
89801; 46.318620;39.726575
89901; 46.208268;41.983035
90001; 46.279761;52.733595
90101; 46.178248;47.265059
90201; 46.499181;67.180947
90301; 47.004160;41.399930
90401; 47.137545;51.889039
90501; 47.173326;42.063175
90601; 47.132266;42.201133
90701; 47.006102;32.296979
90801; 46.832206;31.717159
90901; 47.008042;40.671403
91001; 47.088289;42.794722
91101; 47.070854;42.185379
91201; 47.114197;49.484751
91301; 47.016977;49.735976
91401; 46.816895;42.257540
91501; 46.491305;36.634759
91601; 46.428001;35.341828
91701; 46.451055;33.407710
91801; 46.261775;45.598140
91901; 46.293242;40.249569
92001; 46.353351;46.664546
